øâäúãÿþÔ¤YChargåVoltage_V,Charge_Percentage,Threshold_50pct
Voltage(V):1.56,Charge(%):31.18,MidPoint:50
Voltage(V):1.55,Charge(%):31.09,MidPoint:50
Voltage(V):1.55,Charge(%):31.09,MidPoint:50
Voltage(V):1.54,Charge(%):30.89,MidPoint:50
Voltage(V):1.56,Charge(%):31.28,MidPoint:50
Voltage(V):1.57,Charge(%):31.38,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.56,Charge(%):31.28,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.58,Charge(%):31.57,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.56,Charge(%):31.28,MidPoint:50
Voltage(V):1.55,Charge(%):31.09,MidPoint:50
Voltage(V):1.57,Charge(%):31.38,MidPoint:50
Voltage(V):1.55,Charge(%):31.09,MidPoint:50
Voltage(V):1.54,Charge(%):30.89,MidPoint:50
Voltage(V):1.55,Charge(%):31.09,MidPoint:50
Voltage(V):1.53,Charge(%):30.69,MidPoint:50
Voltage(V):1.54,Charge(%):30.79,MidPoint:50
Voltage(V):1.55,Charge(%):30.99,MidPoint:50
Voltage(V):1.54,Charge(%):30.79,MidPoint:50
Voltage(V):1.55,Charge(%):30.99,MidPoint:50
Voltage(V):1.55,Charge(%):31.09,MidPoint:50
Voltage(V):1.58,Charge(%):31.57,MidPoint:50
Voltage(V):1.55,Charge(%):31.09,MidPoint:50
Voltage(V):1.56,Charge(%):31.28,MidPoint:50
Voltage(V):1.56,Charge(%):31.28,MidPoint:50
Voltage(V):1.56,Charge(%):31.28,MidPoint:50
Voltage(V):1.55,Charge(%):31.09,MidPoint:50
Voltage(V):1.55,Charge(%):31.09,MidPoint:50
Voltage(V):1.56,Charge(%):31.28,MidPoint:50
Voltage(V):1.56,Charge(%):31.28,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.58,Charge(%):31.57,MidPoint:50
Voltage(V):1.58,Charge(%):31.57,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):0.51,Charge(%):10.26,MidPoint:50
Voltage(V):1.30,Charge(%):26.10,MidPoint:50
Voltage(V):1.38,Charge(%):27.57,MidPoint:50
Voltage(V):1.47,Charge(%):29.33,MidPoint:50
Voltage(V):1.50,Charge(%):30.01,MidPoint:50
Voltage(V):1.54,Charge(%):30.89,MidPoint:50
Voltage(V):1.55,Charge(%):31.09,MidPoint:50
Voltage(V):1.56,Charge(%):31.18,MidPoint:50
Voltage(V):1.56,Charge(%):31.28,MidPoint:50
Voltage(V):1.57,Charge(%):31.38,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.58,Charge(%):31.57,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.57,Charge(%):31.38,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.58,Charge(%):31.57,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.56,Charge(%):31.18,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.58,Charge(%):31.57,MidPoint:50
Voltage(V):1.58,Charge(%):31.57,MidPoint:50
Voltage(V):1.56,Charge(%):31.28,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.58,Charge(%):31.57,MidPoint:50
Voltage(V):1.57,Charge(%):31.38,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.56,Charge(%):31.18,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.58,Charge(%):31.57,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.58,Charge(%):31.57,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.57,Charge(%):31.38,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.56,Charge(%):31.28,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.57,Charge(%):31.38,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.58,Charge(%):31.57,MidPoint:50
Voltage(V):1.58,Charge(%):31.57,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.55,Charge(%):31.09,MidPoint:50
Voltage(V):1.55,Charge(%):30.99,MidPoint:50
Voltage(V):1.57,Charge(%):31.38,MidPoint:50
Voltage(V):1.57,Charge(%):31.38,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.58,Charge(%):31.57,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.58,Charge(%):31.57,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.59,Charge(%):31.77,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.58,Charge(%):31.67,MidPoint:50
Voltage(V):1.59,Charge(%):31.77,MidPoint:50
Voltage(V):1.58,Charge(%):31.57,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.55,Charge(%):31.09,MidPoint:50
Voltage(V):1.55,Charge(%):30.99,MidPoint:50
Voltage(V):1.55,Charge(%):30.99,MidPoint:50
Voltage(V):1.54,Charge(%):30.89,MidPoint:50
Voltage(V):1.56,Charge(%):31.18,MidPoint:50
Voltage(V):1.55,Charge(%):31.09,MidPoint:50
Voltage(V):1.55,Charge(%):31.09,MidPoint:50
Voltage(V):1.53,Charge(%):30.69,MidPoint:50
Voltage(V):1.54,Charge(%):30.89,MidPoint:50
Voltage(V):1.53,Charge(%):30.69,MidPoint:50
Voltage(V):1.54,Charge(%):30.89,MidPoint:50
Voltage(V):1.55,Charge(%):30.99,MidPoint:50
Voltage(V):1.55,Charge(%):30.99,MidPoint:50
Voltage(V):1.56,Charge(%):31.28,MidPoint:50
Voltage(V):1.55,Charge(%):31.09,MidPoint:50
Voltage(V):1.55,Charge(%):30.99,MidPoint:50
Voltage(V):1.56,Charge(%):31.28,MidPoint:50
Voltage(V):1.56,Charge(%):31.18,MidPoint:50
Voltage(V):1.57,Charge(%):31.38,MidPoint:50
Voltage(V):1.56,Charge(%):31.18,MidPoint:50
Voltage(V):1.55,Charge(%):30.99,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.58,Charge(%):31.57,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):0.54,Charge(%):10.75,MidPoint:50
Voltage(V):1.34,Charge(%):26.88,MidPoint:50
Voltage(V):1.42,Charge(%):28.45,MidPoint:50
Voltage(V):1.51,Charge(%):30.11,MidPoint:50
Voltage(V):1.53,Charge(%):30.60,MidPoint:50
Voltage(V):1.55,Charge(%):30.99,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.57,Charge(%):31.38,MidPoint:50
Voltage(V):1.57,Charge(%):31.48,MidPoint:50
Voltage(V):1.59,Charge(%):31.87,MidPoint:50
Voltage(V):1.59,Charge(%):31.87,MidPoint:50
Voltage(V):1.61,Charge(%):32.16,MidPoint:50
Voltage(V):1.61,Charge(%):32.16,MidPoint:50
Voltage(V):1.61,Charge(%):32.26,MidPoint:50
Voltage(V):1.61,Charge(%):32.26,MidPoint:50
Voltage(V):1.63,Charge(%):32.55,MidPoint:50
Voltage(V):1.63,Charge(%):32.55,MidPoint:50
Voltage(V):1.62,Charge(%):32.36,MidPoint:50
Voltage(V):1.64,Charge(%):32.75,MidPoint:50
Voltage(V):1.63,Charge(%):32.65,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.63,Charge(%):32.65,MidPoint:50
Voltage(V):1.63,Charge(%):32.65,MidPoint:50
Voltage(V):1.63,Charge(%):32.65,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.63,Charge(%):32.55,MidPoint:50
Voltage(V):1.61,Charge(%):32.26,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.63,Charge(%):32.55,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.63,Charge(%):32.55,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.61,Charge(%):32.16,MidPoint:50
Voltage(V):1.61,Charge(%):32.26,MidPoint:50
Voltage(V):1.61,Charge(%):32.26,MidPoint:50
Voltage(V):1.60,Charge(%):31.96,MidPoint:50
Voltage(V):1.61,Charge(%):32.26,MidPoint:50
Voltage(V):1.61,Charge(%):32.26,MidPoint:50
Voltage(V):1.62,Charge(%):32.36,MidPoint:50
Voltage(V):1.61,Charge(%):32.16,MidPoint:50
Voltage(V):1.61,Charge(%):32.26,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.60,Charge(%):32.06,MidPoint:50
Voltage(V):1.61,Charge(%):32.16,MidPoint:50
Voltage(V):1.62,Charge(%):32.36,MidPoint:50
Voltage(V):1.60,Charge(%):32.06,MidPoint:50
Voltage(V):1.61,Charge(%):32.26,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.61,Charge(%):32.26,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.61,Charge(%):32.26,MidPoint:50
Voltage(V):1.62,Charge(%):32.36,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.62,Charge(%):32.36,MidPoint:50
Voltage(V):1.61,Charge(%):32.26,MidPoint:50
Voltage(V):1.61,Charge(%):32.16,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.63,Charge(%):32.65,MidPoint:50
Voltage(V):1.63,Charge(%):32.65,MidPoint:50
Voltage(V):1.63,Charge(%):32.55,MidPoint:50
Voltage(V):1.64,Charge(%):32.75,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.63,Charge(%):32.65,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.63,Charge(%):32.55,MidPoint:50
Voltage(V):1.64,Charge(%):32.75,MidPoint:50
Voltage(V):1.64,Charge(%):32.84,MidPoint:50
Voltage(V):1.63,Charge(%):32.65,MidPoint:50
Voltage(V):1.65,Charge(%):32.94,MidPoint:50
Voltage(V):1.65,Charge(%):32.94,MidPoint:50
Voltage(V):1.65,Charge(%):32.94,MidPoint:50
Voltage(V):1.64,Charge(%):32.84,MidPoint:50
Voltage(V):1.64,Charge(%):32.84,MidPoint:50
Voltage(V):1.64,Charge(%):32.84,MidPoint:50
Voltage(V):1.65,Charge(%):32.94,MidPoint:50
Voltage(V):1.64,Charge(%):32.84,MidPoint:50
Voltage(V):1.65,Charge(%):33.04,MidPoint:50
Voltage(V):1.63,Charge(%):32.65,MidPoint:50
Voltage(V):1.64,Charge(%):32.84,MidPoint:50
Voltage(V):1.64,Charge(%):32.84,MidPoint:50
Voltage(V):1.63,Charge(%):32.55,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.64,Charge(%):32.84,MidPoint:50
Voltage(V):1.63,Charge(%):32.65,MidPoint:50
Voltage(V):1.63,Charge(%):32.55,MidPoint:50
Voltage(V):1.64,Charge(%):32.75,MidPoint:50
Voltage(V):1.63,Charge(%):32.65,MidPoint:50
Voltage(V):1.63,Charge(%):32.65,MidPoint:50
Voltage(V):1.64,Charge(%):32.75,MidPoint:50
Voltage(V):1.63,Charge(%):32.65,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.63,Charge(%):32.65,MidPoint:50
Voltage(V):1.63,Charge(%):32.55,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):0.51,Charge(%):10.26,MidPoint:50
Voltage(V):1.37,Charge(%):27.47,MidPoint:50
Voltage(V):1.46,Charge(%):29.13,MidPoint:50
Voltage(V):1.53,Charge(%):30.69,MidPoint:50
Voltage(V):1.58,Charge(%):31.57,MidPoint:50
Voltage(V):1.61,Charge(%):32.16,MidPoint:50
Voltage(V):1.62,Charge(%):32.45,MidPoint:50
Voltage(V):1.63,Charge(%):32.65,MidPoint:50
Voltage(V):1.64,Charge(%):32.75,MidPoint:50
Voltage(V):1.65,Charge(%):33.04,MidPoint:50
Voltage(V):1.66,Charge(%):33.24,MidPoint:50
Voltage(V):1.67,Charge(%):33.33,MidPoint:50
Voltage(V):1.66,Charge(%):33.24,MidPoint:50
Voltage(V):1.66,Charge(%):33.24,MidPoint:50
Voltage(V):1.66,Charge(%):33.14,MidPoint:50
Voltage(V):1.67,Charge(%):33.33,MidPoint:50
Voltage(V):1.65,Charge(%):33.04,MidPoint:50
Voltage(V):1.65,Charge(%):33.04,MidPoint:50
Voltage(V):1.66,Charge(%):33.24,MidPoint:50
Voltage(V):1.67,Charge(%):33.43,MidPoint:50
Voltage(V):1.67,Charge(%):33.43,MidPoint:50
Voltage(V):1.68,Charge(%):33.53,MidPoint:50
Voltage(V):1.68,Charge(%):33.63,MidPoint:50
Voltage(V):1.68,Charge(%):33.63,MidPoint:50
Voltage(V):1.69,Charge(%):33.82,MidPoint:50
Voltage(V):1.70,Charge(%):33.92,MidPoint:50
Voltage(V):1.72,Charge(%):34.41,MidPoint:50
Voltage(V):1.72,Charge(%):34.41,MidPoint:50
Voltage(V):1.73,Charge(%):34.60,MidPoint:50
Voltage(V):1.77,Charge(%):35.39,MidPoint:50
Voltage(V):1.79,Charge(%):35.78,MidPoint:50
Voltage(V):1.80,Charge(%):36.07,MidPoint:50
Voltage(V):1.84,Charge(%):36.75,MidPoint:50
Voltage(V):1.94,Charge(%):38.71,MidPoint:50
Voltage(V):2.04,Charge(%):40.86,MidPoint:50
Voltage(V):2.22,Charge(%):44.38,MidPoint:50
Voltage(V):2.39,Charge(%):47.90,MidPoint:50
Voltage(V):2.62,Charge(%):52.49,MidPoint:50
Voltage(V):3.60,Charge(%):72.04,MidPoint:50
Voltage(V):4.11,Charge(%):82.21,MidPoint:50
Voltage(V):4.33,Charge(%):86.61,MidPoint:50
Voltage(V):4.50,Charge(%):89.93,MidPoint:50
Voltage(V):4.56,Charge(%):91.20,MidPoint:50
Voltage(V):4.65,Charge(%):92.96,MidPoint:50
Voltage(V):4.72,Charge(%):94.33,MidPoint:50
Voltage(V):4.83,Charge(%):96.68,MidPoint:50
Voltage(V):4.84,Charge(%):96.87,MidPoint:50
Voltage(V):4.99,Charge(%):99.80,MidPoint:50
Voltage(V):4.99,Charge(%):99.80,MidPoint:50
Voltage(V):5.00,Charge(%):99.90,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):2.72,Charge(%):54.35,MidPoint:50
Voltage(V):4.92,Charge(%):98.44,MidPoint:50
Voltage(V):4.99,Charge(%):99.71,MidPoint:50
Voltage(V):5.00,Charge(%):99.90,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):2.64,Charge(%):52.79,MidPoint:50
Voltage(V):4.95,Charge(%):98.92,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
Voltage(V):5.00,Charge(%):100.00,MidPoint:50
